,type,iLTs,miLT,ACR,net_delay,no_click,TCiL,subject, #THIS DATA IS NOT MINE ALL CREDITS DUE TO Jahromi et al.,
71,map,"[1189, 1017, 397, 249, 230, 456]",589.6666666666666,4,110ms,9,6,5
72,map,"[4850, 1217, 2779, 4769]",3403.75,3,600ms,9,4,5
73,map,[84],84.0,1,1500ms,7,1,5
74,map,"[164, 175, 88, 92, 12, 12, 73, 35, 37, 35, 19, 93]",69.58333333333333,5,1ms,8,12,5
75,sat,[],,1,850ms,7,0,5
76,sat,"[572, 593, 1172, 404, 41, 191, 181, 226, 150, 646]",417.6,4,1ms,8,10,5
77,sat,"[1348, 1342, 1879, 469, 461, 685, 1332]",1073.7142857142858,3,110ms,8,7,5
78,sat,"[4639, 2824, 1839]",3100.6666666666665,3,400ms,10,3,5
79,sat,"[9659, 4828]",7243.5,2,600ms,11,2,5
80,sat,[],,1,2000ms,4,0,5
81,sat,"[2465, 2438, 1221, 1940]",2016.0,4,200ms,11,4,5
82,sat,[],,2,1100ms,7,0,5
83,sat,[],,1,1500ms,5,0,5
84,map,[13829],13829.0,2,1800ms,7,1,6
85,map,"[6969, 5427, 3974, 4600]",5242.5,2,600ms,7,4,6
86,map,"[3760, 3690, 1413, 1767]",2657.5,3,400ms,9,4,6
87,map,"[12765, 11777]",12271.0,1,1500ms,7,2,6
88,map,"[155, 160, 85, 92, 38, 13, 22, 26, 10, 31, 25, 117, 105, 25]",64.57142857142857,4,1ms,7,14,6
89,map,"[1103, 1021, 930, 471, 453, 237, 236, 894]",668.125,4,110ms,7,8,6
90,map,[],,1,2000ms,7,0,6
91,map,"[8846, 8922, 3161, 3640]",6142.25,2,1100ms,7,4,6
92,map,"[8278, 7706, 6855]",7613.0,2,850ms,8,3,6
93,sat,"[714, 597, 646, 1039, 357, 249, 114]",530.8571428571429,3,1ms,7,7,6
94,sat,"[13238, 13232]",13235.0,1,1100ms,6,2,6
95,sat,"[16949, 18070]",17509.5,1,1500ms,5,2,6
96,sat,"[1357, 1345, 1835, 471, 933, 472, 1321]",1104.857142857143,4,110ms,8,7,6
97,sat,"[2468, 2452, 3342, 836, 1623, 1419, 3046]",2169.4285714285716,3,200ms,7,7,6
98,sat,"[9968, 10261]",10114.5,3,850ms,6,2,6
99,sat,[24093],24093.0,1,2000ms,7,1,6
100,sat,"[5014, 4839, 6501, 2571]",4731.25,3,400ms,8,4,6
101,sat,"[6965, 7240, 2770]",5658.333333333333,3,600ms,7,3,6
102,map,[20079],20079.0,3,2000ms,4,1,7
103,map,"[7140, 5475]",6307.5,4,600ms,4,2,7
104,map,"[1133, 686]",909.5,4,110ms,4,2,7
105,map,[14776],14776.0,1,1500ms,3,1,7
106,map,"[156, 205, 31, 245, 21, 164, 83, 56, 34, 14, 15, 10, 69, 47, 41, 38, 204, 255, 142, 50, 56, 34, 97]",89.8695652173913,3,1ms,17,23,7
107,map,"[3704, 2556, 2030]",2763.3333333333335,4,400ms,9,3,7
108,map,[11110],11110.0,2,1100ms,3,1,7
109,map,[8542],8542.0,4,850ms,3,1,7
110,map,[],,4,1800ms,8,0,7
111,sat,[],,3,2000ms,9,0,7
112,sat,"[1360, 1930, 1347, 486, 459, 784, 493]",979.8571428571429,4,110ms,13,7,7
113,sat,[10357],10357.0,3,850ms,3,1,7
114,sat,"[5273, 6517]",5895.0,4,400ms,6,2,7
115,sat,[],,3,1500ms,9,0,7
116,sat,"[2443, 8479]",5461.0,4,600ms,7,2,7
117,sat,[],,3,1100ms,5,0,7
118,sat,[3268],3268.0,4,200ms,5,1,7
119,sat,"[480, 605, 487, 595, 13, 772, 204, 198, 111, 97]",356.2,4,1ms,14,10,7
120,map,"[169, 156, 88, 95, 36, 14, 25, 60, 39, 89, 69]",76.36363636363636,5,1ms,6,11,8
121,map,"[2902, 3641, 3269, 1655, 1642, 1965]",2512.3333333333335,2,400ms,8,6,8
122,map,"[5915, 2065]",3990.0,2,600ms,4,2,8
123,map,"[1105, 640, 462, 243]",612.5,4,110ms,7,4,8
124,map,[],,1,2000ms,4,0,8
125,map,[],,1,1500ms,3,0,8
126,map,[],,2,850ms,4,0,8
127,map,[],,2,1100ms,3,0,8
128,map,[],,1,1800ms,4,0,8
129,sat,"[507, 592, 1196, 164, 239, 137, 257, 204, 222]",390.8888888888889,4,1ms,12,9,8
130,sat,[],,1,1500ms,3,0,8
131,sat,"[1353, 1348, 1832, 463, 895, 452]",1057.1666666666667,3,110ms,11,6,8
132,sat,[],,1,2000ms,3,0,8
133,sat,[],,1,850ms,5,0,8
134,sat,"[2429, 2447, 1226, 2469]",2142.75,4,200ms,8,4,8
135,sat,"[4850, 4908]",4879.0,2,400ms,7,2,8
136,sat,"[6770, 7254]",7012.0,1,600ms,4,2,8
137,sat,[],,1,1100ms,4,0,8
138,map,"[4092, 3690, 1005, 453, 1256, 1439, 825, 866, 4258]",1987.111111111111,4,400ms,12,9,9
139,map,"[295, 152, 87, 82, 36, 97, 35, 36, 26, 32, 163, 148]",99.08333333333333,4,1ms,14,12,9
140,map,"[5439, 5486, 3374, 1215, 1212, 1811, 2464, 2771]",2971.5,2,600ms,9,8,9
141,map,[3547],3547.0,2,1100ms,10,1,9
142,map,"[20024, 5838]",12931.0,1,2000ms,14,2,9
143,map,"[1133, 916, 924, 232, 263, 261, 226, 342, 480, 253, 231, 572, 580, 228]",474.35714285714283,3,110ms,12,14,9
144,map,"[6887, 4148, 1717, 3218, 5159]",4225.8,2,850ms,23,5,9
145,map,[18035],18035.0,1,1800ms,10,1,9
146,map,"[5399, 11885]",8642.0,1,1500ms,17,2,9
147,sat,"[13088, 13226]",13157.0,1,1100ms,14,2,9
148,sat,"[4822, 6459, 1622, 2546, 6207]",4331.2,3,400ms,9,5,9
149,sat,"[6969, 7236, 3695]",5966.666666666667,2,600ms,13,3,9
150,sat,"[1386, 1349, 1783, 476, 466, 468, 507, 1235, 456]",902.8888888888889,4,110ms,7,9,9
151,sat,"[18029, 18051]",18040.0,1,1500ms,9,2,9
152,sat,[],,1,2000ms,4,0,9
153,sat,"[570, 594, 1209, 166, 172, 82, 189, 128, 221, 351]",368.2,4,1ms,12,10,9
154,sat,"[10283, 10243, 3415, 12429]",9092.5,1,850ms,11,4,9
155,sat,"[2425, 2448, 2496, 3337, 822, 1211, 1618, 610, 1790]",1861.888888888889,4,200ms,9,9,9
156,map,"[20104, 7688, 7256, 15810]",12714.5,3,2000ms,8,4,10
157,map,"[1263, 154, 88, 92, 12, 12, 28, 41, 80, 38, 16, 31, 13]",143.69230769230768,3,1ms,7,13,10
158,map,"[1023, 1007, 799, 923, 460, 459, 252, 231, 243, 697, 229]",574.8181818181819,4,110ms,11,11,10
159,map,"[11060, 9946]",10503.0,3,1100ms,10,2,10
160,map,"[8531, 7791, 5990, 6856, 1712, 4923]",5967.166666666667,3,850ms,11,6,10
161,map,"[6172, 3671, 4270, 1218, 4855, 1209, 1817]",3316.0,4,600ms,12,7,10
162,map,"[3633, 3624, 3272, 1622, 1203, 1257]",2435.1666666666665,4,400ms,8,6,10
163,map,"[15049, 13529, 11761]",13446.333333333334,3,1500ms,12,3,10
164,map,[],,2,1800ms,9,0,10
165,sat,"[1181, 424, 569, 102, 39, 489, 586, 215, 824, 864, 417, 206, 68, 140, 15, 11, 10, 177, 462]",357.8421052631579,4,1ms,20,19,10
166,sat,"[7226, 7289, 2434, 4820, 3465]",5046.8,3,600ms,7,5,10
167,sat,"[4831, 6705, 3473, 5827]",5209.0,3,400ms,12,4,10
168,sat,"[10297, 4789]",7543.0,3,850ms,15,2,10
169,sat,"[2683, 2271, 2435, 3375, 1623, 1622, 859, 2339]",2150.875,4,200ms,9,8,10
170,sat,"[1364, 1352, 1353, 1832, 487, 496, 937, 1613]",1179.25,4,110ms,10,8,10
171,sat,"[18046, 18028, 25631]",20568.333333333332,2,1500ms,9,3,10
172,sat,"[24049, 24092, 28658]",25599.666666666668,2,2000ms,7,3,10
173,sat,"[14184, 13231, 18574, 16265]",15563.5,4,1100ms,9,4,10
174,map,"[15078, 3178, 7952, 3069, 14902]",8835.8,3,110ms,14,5,11
175,map,"[6680, 1652, 4662]",4331.333333333333,3,600ms,11,3,11
176,map,[],,3,1100ms,9,0,11
177,map,"[4531, 6668]",5599.5,2,850ms,10,2,11
178,map,"[607, 151, 117, 98, 28, 27, 35, 13, 29, 36, 41, 34, 81]",99.76923076923077,4,1ms,9,13,11
179,map,[],,2,1500ms,12,0,11
180,map,[],,2,2000ms,12,0,11
181,map,"[3774, 3027]",3400.5,3,400ms,12,2,11
182,sat,"[591, 645, 1173, 235, 300, 160, 55, 181, 422]",418.0,4,1ms,9,9,11
183,sat,[],,3,1100ms,12,0,11
184,sat,[3438],3438.0,2,600ms,11,1,11
185,sat,"[1329, 1358, 1839, 482, 478, 692, 1552]",1104.2857142857142,4,110ms,13,7,11
186,sat,[],,1,2000ms,11,0,11
187,sat,[],,2,850ms,11,0,11
188,sat,[3792],3792.0,3,400ms,9,1,11
189,sat,[],,2,1500ms,10,0,11
190,map,"[167, 150, 88, 93, 50, 46, 33, 14, 44, 72, 13, 35]",67.08333333333333,4,1ms,6,12,12
191,map,"[1145, 917, 961, 461, 683, 565, 766]",785.4285714285714,4,110ms,7,7,12
192,map,[],,2,1500ms,6,0,12
193,map,[],,2,1100ms,7,0,12
194,map,[5481],5481.0,3,600ms,7,1,12
195,map,[],,2,2000ms,7,0,12
196,map,[],,3,850ms,6,0,12
197,map,"[3856, 2817, 2650]",3107.6666666666665,3,400ms,8,3,12
198,sat,"[483, 593, 1208, 473, 166, 178, 310]",487.2857142857143,4,1ms,7,7,12
199,sat,"[1359, 1844, 477, 1321]",1250.25,4,110ms,7,4,12
200,sat,[7838],7838.0,3,600ms,8,1,12
201,sat,[110],110.0,2,1100ms,8,1,12
202,sat,[],,1,2000ms,6,0,12
203,sat,[],,1,1500ms,8,0,12
204,sat,"[4636, 3826]",4231.0,2,400ms,6,2,12
205,sat,[],,2,850ms,7,0,12
206,map,"[20072, 17907]",18989.5,2,2000ms,22,2,13
207,map,"[4798, 2453, 810, 812, 2336]",2241.8,3,400ms,16,5,13
208,map,[],,2,1100ms,15,0,13
